path,sha256,bytes,status,owner,source_inputs,license,tool_version
.gitignore,c893c2eb13333341a65d2959b2c1c34825b83375e8ff8c09b0cf18f12edba41d,2636,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/8I/2ZU08P1G7NBFDX32PBHL98.uasset,29c8eac7b6488d0b2ca211918eb79d35330413db34d8bf19a6efa87d8634c180,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/96/4RNMJX26GOFAJQ2UFRO2HM.uasset,b1ab49d14b369cefadd3a991500b79d764f7d4260d2a8d8c97b72e757d3a0a56,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/BI/GFREM3JPO237WWDO7F0XBL.uasset,9405f7f60dc29b9d72857d634961146bf6a5aaa406c6203b5e825fb581a13ebc,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/BM/0KB6G020TYSGT9YER75PYX.uasset,2930056d9e5441157416780f1c146d8ed64c81f5b718288ca242e57bfd1d3c11,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/DK/H1C1DI49NYT5XU40AD1IYS.uasset,b1c9d42c420039a8cf5b5309587d14251b2ada2ddc7e4b34eb5461dd4a65e887,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/EV/0BH4TIJW3Q40JLDYCUDFDG.uasset,36b1c07114a9ae82d978211d98628b8f42e643f82028b2e9d9917767395f5fce,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/FL/I0AT61DO4YP0MV732FZCGN.uasset,9289baa8280a0b246921990b4e2a0f0c62905a52d0f853a44a8101ee817ed3e2,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/GP/OS61BKN7RXP0P1ISE1S55L.uasset,3fd07c77edf35fd8dbdaf90922f40dcaddf2b8195ec4bf93fdb99c16657630ca,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/IR/R64GNEEAMX41HS2F6YUSGM.uasset,0658dc056221416e189ec84c96ccec938775cf03dbc0a4350c2b5ff2810a2675,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/KB/1HRM1C3LNIGXB7WNX7QFT5.uasset,84f27842b0bb505d547ea90627bb4700afc0980be9233cc95b44d03422de55fa,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/KW/DIG1NGM05N3JYB5RO3B71Q.uasset,6f0b9b17252080ce7361600883713e22216d9ad6f6917be48fc8caaeeb402f94,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/NZ/0PG80G4FVURBDGTMCJJBX1.uasset,226f0ee67bed086fe4837dff339371adb12b6e9da07cc7667df28241161f5a80,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/O6/FZYHU5LE5UUIOVTCMCGQ4P.uasset,8b357adb25ca1cdf5e48edfe64ca5b4adc6c40542044137ed230cd165b5c1206,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/QP/4XLJ4TCTVYN8EH71QO7CSR.uasset,8e1be8398086442de6f350a04ebe9b862b81fca5ae9579a68affb118b54d8cbf,1290326,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/QR/TU81F985PM3C8A3JYW96TW.uasset,822029ac486d5d320551959024ad2bea711174ee7e938744c1e273c03a3fc91d,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/QV/YMPK7A1J5OGV22CDHFSOBR.uasset,b47ccc83f2fd2e92a5790edd94f4144276ad13540b3c0ace734f039fd2523a11,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/SE/EESBERT07ZVSWLIXO0UN0V.uasset,06c801f8f327e302d313dcbe5733beba51db8ce30057846f02eca0a4db6b1635,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/TN/5IJWO18K8LSWQTI5IZ4MAB.uasset,645e97d8082607e85bf852ef4b0968fb1ebb7165e2ba59db84664c588db0e4df,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/V3/57PS85G07OD1M8TWP7KYGF.uasset,b7508a739adc87c2f27af0a4b2be8a4f257b261106aab6c481e90990b5637bd8,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/VN/HNFEJ87VG4HZ4ZQH30S8PJ.uasset,9ba13eb81ea3e7040c5e7cb4423021c1b4cc6c344b24e4c28d7757ecf1e7e975,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/XV/65AQG9LQEE22I1MC0VOV7H.uasset,45fb8fa33e5b02aeb0d4a5109f6ddc69ad6908fb01111a2c5bec0857b6550b59,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/Y2/FEJ0UAPEUYTRFEKKH6K8RD.uasset,238af6bd7edcc3f26eba48b29c4e66e84d4131aae68546665ea2fe3ffe45656f,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/F/0X/TS28REYUCKS2SDAN14RUHN.uasset,908fedd8afbe9a41fb1c44d534db3e9134082f52e78c041e53c25c6b8d1813e0,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/F/18/XWK2C55BUHXZG3KFN2UJFR.uasset,b9b1e4b2f3ca0b2a6ebd1cf18f40f92fb96deacf9409a0eea4b4cbb31a624f4f,4436,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/F/1M/PK0IBM30S9H6SZ4XZ45AMS.uasset,a1040bc3fac228eb014ce64f352bd23d7b8547ae5594c312ea9c159f49c60f2d,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/F/31/KX5LBOZQTWP85EOMYUJI60.uasset,08ee88f5519dcebd7d9eae091340c4592545b0023d572b11d3ff0dd0ae954db6,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/F/32/R553XGBHLMXJVWC8XAK4CA.uasset,91ff06d7c34bcd5cdf18ac68d7ca227db1ee909b59e7cf34b7ffd5be87ed5f0e,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/F/5A/7WGXP5E8KNU28VWZFWRNEG.uasset,3968745b69cd2ef6e573c162e0412ccb312ae29357f277abf348d1509b3faa77,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Data/Artifact_Manifest.csv,9c00da18ed20d331fd08e4f45e47216a3015262634aaea95b22e2caafb81737d,15144,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Data/Canton_Prototype_Contract.json,7fd3210431c98d4370aac525913e9b8aab70718c50f7b3b589739113affa3038,1600,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Data/M01_Provisional_Artifacts.csv,54ef70521ef5a044502d70e793e5104d37692cf0363786265b432757e171c3a9,7589,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Docs/Reports/Change-Archive/2026-09-26-canton-native-terrain-validation.md,0ed3d74ab20f1687d95e423a1c02dcc4c5689e7fe96fb118a0b5d317799724d9,1800,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Docs/Reports/Change-Archive/2026-09-26-canton-native-terrain-validation.svg,13e023ecd0059258a65f8f57a5f9d8497107bdde346d18b8df87211f33e37f18,527754,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Export/Provisional/Canton_Modern_Context_SouthFirst.r16,ab89d3510e6ef6dfe34a69eb3df5b219d6fe953a9dd4de3d0095f6f150a55765,8136578,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Export/Provisional/UE_Overlay_Metres.json,e386480830926264dcf7b8aef0a8eb3e5ce711999daf935bd5231a328133d7ad,14369,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/Canton_Blocker_Research_2026_09_26.md,86d7e4d69a0e8ff0ce73b02a849a915a28ddfecd465a1f9b9da7becb4f0740ec,2211,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/Canton_Days_01_10_Execution.md,99efb46ad097579283954dc7b383c7208118dcd391ccf5996ca06ddea908991f,4106,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/Automation_Report.json,33a1e03e9228870e70f414e9413516d01af9637c646a924853e285947150ae79,997,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/Automation_Validation.json,c4ee774219f7235aef053369fa066950454a2bb5d90171211a730fee1e250be2,254,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/Capture_Settings.json,d4777c89d4df64c3ce1ad27934b28b9d90ab4c08bb897d0cb54d4bad6f148180,663,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/Creation_Validation.json,77a59bb8d4be4074bd03f88b6f2ed1f80ff056b8590f84b7d6d40ddcc5eac900,263,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/Import_Settings.json,7fd3210431c98d4370aac525913e9b8aab70718c50f7b3b589739113affa3038,1600,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/Reload_Validation.json,77a59bb8d4be4074bd03f88b6f2ed1f80ff056b8590f84b7d6d40ddcc5eac900,263,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/north-hills.png,3a24ef945d0a9be79aac128a3d57dd84390bf27fc824cbf603feefd6b476f5e6,631168,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
QA/UE_Import_Screenshots/overview.png,c79425711eefb7f7c6606f233cce75afdd124e07c4e67715376522db45651e8c,393847,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
